Time,POE,Lane,Open Lanes,Stacked Lanes,Volume,Capacity,Unprocessed,Wait Time,NB POV Toll,NB Trk Toll,SB POV Toll,SB Trk Toll
2,"OM","POV_SE",0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OM","POV_SB",2.000000,0.000000,540.081551,1230.000000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OM","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,35.000000,2.000000,10.000000,1.000000,5.000000
2,"OM","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,35.000000,2.000000,10.000000,1.000000,5.000000
2,"OM","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OME","POV_GP",3.500000,0.500000,277.593696,218.000000,59.593696,8.200967,2.000000,10.000000,1.000000,5.000000
2,"OME","POV_RE",1.000000,0.000000,63.551329,69.000000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OME","POV_SE",0.500000,0.000000,12.703381,72.500000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OME","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OME","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
2,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,2.000000,10.000000,1.000000,5.000000
3,"SY","POV_GP",14.000000,2.000000,1864.458502,872.000000,992.458502,34.144215,2.674639,10.000000,1.000000,5.000000
3,"SY","POV_RE",5.000000,0.000000,626.163023,345.000000,281.163023,24.448959,2.674639,10.000000,1.000000,5.000000
3,"SY","POV_SE",0.500000,0.000000,113.210668,72.500000,40.710668,16.845794,2.674639,10.000000,1.000000,5.000000
3,"SY","POV_SB",4.000000,0.000000,664.538177,2460.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OM","POV_GP",4.500000,0.000000,553.205198,270.000000,283.205198,31.467244,2.674639,10.000000,1.000000,5.000000
3,"OM","POV_RE",1.500000,0.000000,161.232809,103.500000,57.732809,16.734148,2.674639,10.000000,1.000000,5.000000
3,"OM","POV_SE",0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OM","POV_SB",2.000000,0.000000,498.596008,1230.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OM","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,35.000000,2.674639,10.000000,1.000000,5.000000
3,"OM","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,35.000000,2.674639,10.000000,1.000000,5.000000
3,"OM","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OME","POV_GP",3.500000,3.500000,371.333547,266.000000,105.333547,11.879723,2.674639,10.000000,1.000000,5.000000
3,"OME","POV_RE",1.000000,0.000000,65.827195,69.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OME","POV_SE",0.500000,0.000000,0.459828,72.500000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OME","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OME","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
3,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,2.674639,10.000000,1.000000,5.000000
4,"SY","POV_GP",18.500000,2.000000,2813.573414,1142.000000,1671.573414,43.911736,5.019877,10.000000,1.000000,5.000000
4,"SY","POV_RE",9.500000,0.000000,1142.033753,655.500000,486.533753,22.266991,5.019877,10.000000,1.000000,5.000000
4,"SY","POV_SE",1.000000,0.000000,219.130121,145.000000,74.130121,15.337267,5.019877,10.000000,1.000000,5.000000
4,"SY","POV_SB",4.000000,0.000000,393.362160,2460.000000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OM","POV_GP",3.500000,0.000000,524.130047,210.000000,314.130047,44.875721,5.019877,10.000000,1.000000,5.000000
4,"OM","POV_RE",3.000000,0.000000,359.290584,207.000000,152.290584,22.071099,5.019877,10.000000,1.000000,5.000000
4,"OM","POV_SE",0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OM","POV_SB",2.000000,0.000000,116.272926,1230.000000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OM","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,35.000000,5.019877,10.000000,1.000000,5.000000
4,"OM","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,35.000000,5.019877,10.000000,1.000000,5.000000
4,"OM","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OME","POV_GP",2.500000,2.500000,269.749959,190.000000,79.749959,12.592099,5.019877,10.000000,1.000000,5.000000
4,"OME","POV_RE",2.000000,0.000000,164.802750,138.000000,26.802750,5.826685,5.019877,10.000000,1.000000,5.000000
4,"OME","POV_SE",0.500000,0.000000,29.853759,72.500000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OME","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OME","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
4,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,5.019877,10.000000,1.000000,5.000000
5,"SY","POV_GP",16.500000,16.500000,4310.502510,1254.000000,3056.502510,73.122070,12.719120,10.000000,1.000000,5.000000
5,"SY","POV_RE",10.500000,10.500000,2042.329457,808.500000,1233.829457,45.782169,12.719120,10.000000,1.000000,5.000000
5,"SY","POV_SE",2.500000,0.000000,485.400885,362.500000,122.900885,10.171108,12.719120,10.000000,1.000000,5.000000
5,"SY","POV_SB",4.000000,0.000000,469.251384,2460.000000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OM","POV_GP",3.500000,0.000000,808.089809,210.000000,598.089809,85.441401,12.719120,10.000000,1.000000,5.000000
5,"OM","POV_RE",3.000000,0.000000,538.797688,207.000000,331.797688,48.086621,12.719120,10.000000,1.000000,5.000000
5,"OM","POV_SE",0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OM","POV_SB",2.000000,0.000000,323.655168,1230.000000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OM","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,35.000000,12.719120,10.000000,1.000000,5.000000
5,"OM","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,35.000000,12.719120,10.000000,1.000000,5.000000
5,"OM","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OME","POV_GP",1.500000,1.500000,148.993679,114.000000,34.993679,9.208863,12.719120,10.000000,1.000000,5.000000
5,"OME","POV_RE",3.000000,0.000000,264.694714,207.000000,57.694714,8.361553,12.719120,10.000000,1.000000,5.000000
5,"OME","POV_SE",0.500000,0.000000,3.680500,72.500000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OME","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OME","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
5,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,12.719120,10.000000,1.000000,5.000000
6,"SY","POV_GP",14.500000,14.500000,5000.305051,1102.000000,3898.305051,106.124457,16.897692,10.000000,1.000000,5.000000
6,"SY","POV_RE",10.500000,10.500000,2452.343361,808.500000,1643.843361,60.996043,16.897692,10.000000,1.000000,5.000000
6,"SY","POV_SE",4.500000,0.000000,914.632125,652.500000,262.132125,12.052052,16.897692,10.000000,1.000000,5.000000
6,"SY","POV_SB",4.000000,0.000000,692.590496,2460.000000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OM","POV_GP",4.500000,0.000000,1272.848148,270.000000,1002.848148,111.427572,16.897692,10.000000,1.000000,5.000000
6,"OM","POV_RE",4.500000,0.000000,949.802096,310.500000,639.302096,61.768318,16.897692,10.000000,1.000000,5.000000
6,"OM","POV_SE",3.000000,0.000000,584.952262,435.000000,149.952262,10.341535,16.897692,10.000000,1.000000,5.000000
6,"OM","POV_SB",2.000000,0.000000,361.315830,1230.000000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OM","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,35.000000,16.897692,10.000000,1.000000,5.000000
6,"OM","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,35.000000,16.897692,10.000000,1.000000,5.000000
6,"OM","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OME","POV_GP",5.000000,5.000000,627.109072,380.000000,247.109072,19.508611,16.897692,10.000000,1.000000,5.000000
6,"OME","POV_RE",3.500000,3.500000,366.681825,269.500000,97.181825,10.818014,16.897692,10.000000,1.000000,5.000000
6,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OME","COM_GP",0.500000,0.000000,0.000000,9.500000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OME","COM_SP",0.500000,0.000000,0.000000,10.500000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
6,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,16.897692,10.000000,1.000000,5.000000
7,"SY","POV_GP",12.500000,12.500000,5318.267838,950.000000,4368.267838,137.945300,30.138722,15.628813,1.000000,5.000000
7,"SY","POV_RE",12.500000,12.500000,3393.803148,962.500000,2431.303148,75.780877,30.138722,15.628813,1.000000,5.000000
7,"SY","POV_SE",5.000000,0.000000,1140.228426,725.000000,415.228426,17.181866,30.138722,15.628813,1.000000,5.000000
7,"SY","POV_SB",4.000000,0.000000,1675.789751,2460.000000,0.000000,0.000000,30.138722,15.628813,1.000000,5.000000
7,"OM","POV_GP",4.500000,0.000000,1514.532172,270.000000,1244.532172,138.281352,30.138722,15.628813,1.000000,5.000000
7,"OM","POV_RE",4.500000,0.000000,1125.025869,310.500000,814.525869,78.698152,30.138722,15.628813,1.000000,5.000000
7,"OM","POV_SE",3.000000,0.000000,630.253849,435.000000,195.253849,13.465783,30.138722,15.628813,1.000000,5.000000
7,"OM","POV_SB",2.000000,0.000000,751.115126,1230.000000,0.000000,0.000000,30.138722,15.628813,1.000000,5.000000
7,"OM","COM_GP",1.000000,0.000000,35.225988,19.000000,16.225988,60.619981,30.138722,15.628813,1.000000,5.000000
7,"OM","COM_SP",0.500000,0.000000,4.717091,10.500000,0.000000,35.000000,30.138722,15.628813,1.000000,5.000000
7,"OM","COM_SB",4.000000,0.000000,201.214350,200.000000,1.214350,0.182152,30.138722,15.628813,1.000000,5.000000
7,"OME","POV_GP",5.000000,5.000000,540.209724,380.000000,160.209724,12.648136,30.138722,15.628813,1.000000,5.000000
7,"OME","POV_RE",3.500000,3.500000,355.350999,269.500000,85.850999,9.556697,30.138722,15.628813,1.000000,5.000000
7,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,30.138722,15.628813,1.000000,5.000000
7,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,30.138722,15.628813,1.000000,5.000000
7,"OME","COM_GP",7.000000,0.000000,175.785139,133.000000,42.785139,9.650783,30.138722,15.628813,1.000000,5.000000
7,"OME","COM_SP",1.000000,0.000000,22.639141,21.000000,1.639141,2.341629,30.138722,15.628813,1.000000,5.000000
7,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,30.138722,15.628813,1.000000,5.000000
8,"SY","POV_GP",12.000000,12.000000,5442.296953,912.000000,4530.296953,149.022926,33.504465,15.985212,1.000000,5.000000
8,"SY","POV_RE",12.000000,12.000000,3408.687771,924.000000,2484.687771,80.671681,33.504465,15.985212,1.000000,5.000000
8,"SY","POV_SE",6.000000,0.000000,1417.556565,870.000000,547.556565,18.881261,33.504465,15.985212,1.000000,5.000000
8,"SY","POV_SB",4.000000,0.000000,1989.339128,2460.000000,0.000000,0.000000,33.504465,15.985212,1.000000,5.000000
8,"OM","POV_GP",3.000000,0.000000,1259.394543,180.000000,1079.394543,179.899090,33.504465,15.985212,1.000000,5.000000
8,"OM","POV_RE",3.000000,0.000000,831.964932,207.000000,624.964932,90.574628,33.504465,15.985212,1.000000,5.000000
8,"OM","POV_SE",6.500000,0.000000,1536.124894,942.500000,593.624894,18.895222,33.504465,15.985212,1.000000,5.000000
8,"OM","POV_SB",2.000000,0.000000,859.442293,1230.000000,0.000000,0.000000,33.504465,15.985212,1.000000,5.000000
8,"OM","COM_GP",5.500000,0.000000,171.998837,104.500000,67.498837,54.377657,33.504465,15.985212,1.000000,5.000000
8,"OM","COM_SP",0.500000,0.000000,5.354347,10.500000,0.000000,35.000000,33.504465,15.985212,1.000000,5.000000
8,"OM","COM_SB",4.000000,0.000000,137.031575,200.000000,0.000000,0.000000,33.504465,15.985212,1.000000,5.000000
8,"OME","POV_GP",5.000000,5.000000,556.191916,380.000000,176.191916,13.909888,33.504465,15.985212,1.000000,5.000000
8,"OME","POV_RE",3.500000,0.000000,318.234719,241.500000,76.734719,9.532263,33.504465,15.985212,1.000000,5.000000
8,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,33.504465,15.985212,1.000000,5.000000
8,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,33.504465,15.985212,1.000000,5.000000
8,"OME","COM_GP",6.000000,0.000000,140.213060,114.000000,26.213060,6.898174,33.504465,15.985212,1.000000,5.000000
8,"OME","COM_SP",2.000000,0.000000,44.420069,42.000000,2.420069,1.728621,33.504465,15.985212,1.000000,5.000000
8,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,33.504465,15.985212,1.000000,5.000000
9,"SY","POV_GP",12.000000,12.000000,5448.967709,912.000000,4536.967709,149.242359,33.087798,15.985212,1.000000,5.000000
9,"SY","POV_RE",12.000000,12.000000,3470.217931,924.000000,2546.217931,82.669413,33.087798,15.985212,1.000000,5.000000
9,"SY","POV_SE",6.000000,0.000000,1318.651919,870.000000,448.651919,15.470756,33.087798,15.985212,1.000000,5.000000
9,"SY","POV_SB",4.000000,0.000000,2065.216807,2460.000000,0.000000,0.000000,33.087798,15.985212,1.000000,5.000000
9,"OM","POV_GP",3.000000,0.000000,1088.735834,180.000000,908.735834,151.455972,33.087798,15.985212,1.000000,5.000000
9,"OM","POV_RE",3.000000,0.000000,790.738382,207.000000,583.738382,84.599766,33.087798,15.985212,1.000000,5.000000
9,"OM","POV_SE",6.500000,0.000000,1406.821308,942.500000,464.321308,14.779458,33.087798,15.985212,1.000000,5.000000
9,"OM","POV_SB",2.000000,0.000000,1282.145986,1230.000000,52.145986,1.271853,33.087798,15.985212,1.000000,5.000000
9,"OM","COM_GP",5.500000,0.000000,173.897795,104.500000,69.397795,54.922812,33.087798,15.985212,1.000000,5.000000
9,"OM","COM_SP",0.500000,0.000000,6.586476,10.500000,0.000000,35.000000,33.087798,15.985212,1.000000,5.000000
9,"OM","COM_SB",4.000000,0.000000,226.067844,200.000000,26.067844,3.910177,33.087798,15.985212,1.000000,5.000000
9,"OME","POV_GP",5.500000,5.500000,594.647579,418.000000,176.647579,12.678056,33.087798,15.985212,1.000000,5.000000
9,"OME","POV_RE",3.000000,0.000000,250.274480,207.000000,43.274480,6.271664,33.087798,15.985212,1.000000,5.000000
9,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,33.087798,15.985212,1.000000,5.000000
9,"OME","POV_SB",3.000000,0.000000,0.000000,1845.000000,0.000000,0.000000,33.087798,15.985212,1.000000,5.000000
9,"OME","COM_GP",5.000000,0.000000,117.971220,95.000000,22.971220,7.254069,33.087798,15.985212,1.000000,5.000000
9,"OME","COM_SP",3.000000,0.000000,67.034178,63.000000,4.034178,1.921037,33.087798,15.985212,1.000000,5.000000
9,"OME","COM_SB",4.000000,0.000000,0.000000,200.000000,0.000000,0.000000,33.087798,15.985212,1.000000,5.000000
10,"SY","POV_GP",11.500000,11.500000,4693.922446,874.000000,3819.922446,131.118619,20.973512,16.318545,1.000000,5.000000
10,"SY","POV_RE",11.500000,11.500000,3020.199950,885.500000,2134.699950,72.321850,20.973512,16.318545,1.000000,5.000000
10,"SY","POV_SE",6.000000,0.000000,1280.250195,870.000000,410.250195,14.146558,20.973512,16.318545,1.000000,5.000000
10,"SY","POV_SB",4.000000,0.000000,2825.564143,2460.000000,365.564143,4.458099,20.973512,16.318545,1.000000,5.000000
10,"OM","POV_GP",3.500000,0.000000,1092.746740,210.000000,882.746740,126.106677,20.973512,16.318545,1.000000,5.000000
10,"OM","POV_RE",3.500000,0.000000,811.608128,241.500000,570.108128,70.820885,20.973512,16.318545,1.000000,5.000000
10,"OM","POV_SE",5.000000,0.000000,999.942629,725.000000,274.942629,11.376936,20.973512,16.318545,1.000000,5.000000
10,"OM","POV_SB",2.000000,0.000000,1408.584514,1230.000000,178.584514,4.355720,20.973512,16.318545,1.000000,5.000000
10,"OM","COM_GP",5.000000,0.000000,160.065193,95.000000,65.065193,55.546903,20.973512,16.318545,1.000000,5.000000
10,"OM","COM_SP",0.500000,0.000000,12.116444,10.500000,1.616444,39.618412,20.973512,16.318545,1.000000,5.000000
10,"OM","COM_SB",4.000000,0.000000,254.211877,200.000000,54.211877,8.131782,20.973512,16.318545,1.000000,5.000000
10,"OME","POV_GP",6.000000,6.000000,717.379067,456.000000,261.379067,17.195991,20.973512,16.318545,1.000000,5.000000
10,"OME","POV_RE",2.500000,1.500000,246.175643,184.500000,61.675643,10.028560,20.973512,16.318545,1.000000,5.000000
10,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,20.973512,16.318545,1.000000,5.000000
10,"OME","POV_SB",3.000000,0.000000,342.814293,1845.000000,0.000000,0.000000,20.973512,16.318545,1.000000,5.000000
10,"OME","COM_GP",5.500000,0.000000,130.460941,104.500000,25.960941,7.452902,20.973512,16.318545,1.000000,5.000000
10,"OME","COM_SP",3.000000,0.000000,78.863972,63.000000,15.863972,7.554272,20.973512,16.318545,1.000000,5.000000
10,"OME","COM_SB",4.000000,0.000000,13.413202,200.000000,0.000000,0.000000,20.973512,16.318545,1.000000,5.000000
11,"SY","POV_GP",12.500000,12.500000,4716.906937,950.000000,3766.906937,118.954956,22.673512,18.068545,1.000000,5.000000
11,"SY","POV_RE",10.000000,10.000000,2455.418851,770.000000,1685.418851,65.665670,22.673512,18.068545,1.000000,5.000000
11,"SY","POV_SE",6.000000,0.000000,1139.862665,870.000000,269.862665,9.305609,22.673512,18.068545,1.000000,5.000000
11,"SY","POV_SB",4.000000,0.000000,2876.863790,2460.000000,416.863790,5.083705,22.673512,18.068545,1.000000,5.000000
11,"OM","POV_GP",3.500000,0.000000,1037.170206,210.000000,827.170206,118.167172,22.673512,18.068545,1.000000,5.000000
11,"OM","POV_RE",3.500000,0.000000,759.250434,241.500000,517.750434,64.316824,22.673512,18.068545,1.000000,5.000000
11,"OM","POV_SE",5.000000,0.000000,887.077111,725.000000,162.077111,6.706639,22.673512,18.068545,1.000000,5.000000
11,"OM","POV_SB",2.000000,0.000000,1457.778685,1230.000000,227.778685,5.555578,22.673512,18.068545,1.000000,5.000000
11,"OM","COM_GP",5.500000,0.000000,191.666216,104.500000,87.166216,60.023794,22.673512,18.068545,1.000000,5.000000
11,"OM","COM_SP",0.500000,0.000000,11.146174,10.500000,0.646174,36.846212,22.673512,18.068545,1.000000,5.000000
11,"OM","COM_SB",4.000000,0.000000,285.731264,200.000000,85.731264,12.859690,22.673512,18.068545,1.000000,5.000000
11,"OME","POV_GP",7.000000,7.000000,727.310341,532.000000,195.310341,11.013741,22.673512,18.068545,1.000000,5.000000
11,"OME","POV_RE",2.000000,1.000000,185.845581,146.000000,39.845581,8.187448,22.673512,18.068545,1.000000,5.000000
11,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,22.673512,18.068545,1.000000,5.000000
11,"OME","POV_SB",3.000000,0.000000,734.323145,1845.000000,0.000000,0.000000,22.673512,18.068545,1.000000,5.000000
11,"OME","COM_GP",4.500000,0.000000,106.428855,85.500000,20.928855,7.343458,22.673512,18.068545,1.000000,5.000000
11,"OME","COM_SP",5.500000,0.000000,120.821752,115.500000,5.321752,1.382273,22.673512,18.068545,1.000000,5.000000
11,"OME","COM_SB",4.000000,0.000000,157.389111,200.000000,0.000000,0.000000,22.673512,18.068545,1.000000,5.000000
12,"SY","POV_GP",14.000000,14.000000,4588.007907,1064.000000,3524.007907,99.361125,17.706846,16.901878,1.000000,5.000000
12,"SY","POV_RE",10.000000,10.000000,2285.170196,770.000000,1515.170196,59.032605,17.706846,16.901878,1.000000,5.000000
12,"SY","POV_SE",4.500000,0.000000,821.229677,652.500000,168.729677,7.757686,17.706846,16.901878,1.000000,5.000000
12,"SY","POV_SB",4.000000,0.000000,2912.904794,2460.000000,452.904794,5.523229,17.706846,16.901878,1.000000,5.000000
12,"OM","POV_GP",4.000000,0.000000,1032.243242,240.000000,792.243242,99.030405,17.706846,16.901878,1.000000,5.000000
12,"OM","POV_RE",3.500000,0.000000,728.196830,241.500000,486.696830,60.459234,17.706846,16.901878,1.000000,5.000000
12,"OM","POV_SE",4.500000,0.000000,770.960366,652.500000,118.460366,5.446454,17.706846,16.901878,1.000000,5.000000
12,"OM","POV_SB",2.000000,0.000000,1492.073643,1230.000000,262.073643,6.392040,17.706846,16.901878,1.000000,5.000000
12,"OM","COM_GP",5.500000,0.000000,179.094080,104.500000,74.594080,56.414568,17.706846,16.901878,1.000000,5.000000
12,"OM","COM_SP",0.500000,0.000000,9.228819,10.500000,0.000000,35.000000,17.706846,16.901878,1.000000,5.000000
12,"OM","COM_SB",4.000000,0.000000,298.847886,200.000000,98.847886,14.827183,17.706846,16.901878,1.000000,5.000000
12,"OME","POV_GP",6.500000,6.500000,686.475563,494.000000,192.475563,11.688799,17.706846,16.901878,1.000000,5.000000
12,"OME","POV_RE",2.500000,1.000000,240.916581,180.500000,60.416581,10.041537,17.706846,16.901878,1.000000,5.000000
12,"OME","POV_SE",0.500000,0.000000,0.000000,72.500000,0.000000,0.000000,17.706846,16.901878,1.000000,5.000000
12,"OME","POV_SB",3.000000,0.000000,822.672140,1845.000000,0.000000,0.000000,17.706846,16.901878,1.000000,5.000000
12,"OME","COM_GP",5.000000,0.000000,116.673610,95.000000,21.673610,6.844298,17.706846,16.901878,1.000000,5.000000
12,"OME","COM_SP",5.000000,0.000000,108.482629,105.000000,3.482629,0.995037,17.706846,16.901878,1.000000,5.000000
12,"OME","COM_SB",4.000000,0.000000,106.259422,200.000000,0.000000,0.000000,17.706846,16.901878,1.000000,5.000000
13,"SY","POV_GP",14.500000,14.500000,4168.563373,1102.000000,3066.563373,83.481762,12.655922,18.692728,1.000000,5.000000
13,"SY","POV_RE",8.500000,8.500000,1732.310018,654.500000,1077.810018,49.403057,12.655922,18.692728,1.000000,5.000000
13,"SY","POV_SE",5.500000,0.000000,1190.778721,797.500000,393.278721,14.794184,12.655922,18.692728,1.000000,5.000000
13,"SY","POV_SB",4.000000,0.000000,2924.291845,2460.000000,464.291845,5.662096,12.655922,18.692728,1.000000,5.000000
13,"OM","POV_GP",5.000000,0.000000,1106.310156,300.000000,806.310156,80.631016,12.655922,18.692728,1.000000,5.000000
