1,"SY","POV_GP",10.000000,6.000000,692,0,737.228048,737.228048,0,1.960754,,,,
1,"SY","POV_RE",10.000000,6.000000,770,0,655.715534,655.715534,0,0.000000,,,,
1,"SY","POV_SE",4.000000,0.000000,464,0,125.687768,125.687768,0,0.000000,,,,
1,"SY","POV_SB",5.000000,0.000000,3840,0,667.431690,667.431690,0,0.000000,,,,
1,"OM","POV_GP",4.000000,0.000000,240,0,145.946964,145.946964,0,0.000000,,,,
1,"OM","POV_RE",2.000000,0.000000,158,0,94.226193,94.226193,0,0.000000,,,,
1,"OM","POV_SE",0.000000,0.000000,1,0,0.000000,0.000000,0,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1536,0,257.169273,257.169273,0,0.000000,,,,
1,"OM","COM_GP",1.000000,0.000000,23,0,0.000000,0.000000,0,0.000000,,,,
1,"OM","COM_SP",1.000000,0.000000,23,0,0.000000,0.000000,0,0.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,356,0,0.000000,0.000000,0,0.000000,,,,
1,"SY","POV_GP",7.000000,0.000000,392,0,,737.228048,,26.420514,,,,
1,"SY","POV_RE",7.000000,0.000000,434,0,,655.715534,,15.325959,,,,
1,"SY","POV_SE",1.000000,0.000000,116,0,,125.687768,,2.505457,,,,
1,"SY","POV_SB",5.000000,0.000000,3840,0,,667.431690,,0.000000,,,,
1,"OM","POV_GP",1.000000,0.000000,60,0,,145.946964,,42.973482,,,,
1,"OM","POV_RE",1.000000,0.000000,79,0,,94.226193,,5.782099,,,,
1,"OM","POV_SE",0.000000,0.000000,1,0,,0.000000,,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1536,0,,257.169273,,0.000000,,,,
1,"OM","COM_GP",1.000000,0.000000,23,0,,0.000000,,0.000000,,,,
1,"OM","COM_SP",1.000000,0.000000,23,0,,0.000000,,0.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,356,0,,0.000000,,0.000000,,,,
1,"SY","POV_GP",7.000000,0.000000,392,1,753.175011,745.201530,1,27.030729,,,,
1,"SY","POV_RE",7.000000,0.000000,434,1,539.961151,597.838342,1,11.325231,,,,
1,"SY","POV_SE",1.000000,0.000000,116,1,125.687768,125.687768,2,2.505457,,,,
1,"SY","POV_SB",5.000000,0.000000,3840,1,654.772173,661.101932,3,0.000000,,,,
1,"OM","POV_GP",1.000000,0.000000,60,1,130.000000,137.973482,3,38.986741,,,,
1,"OM","POV_RE",1.000000,0.000000,79,1,209.980576,152.103384,3,27.760779,,,,
1,"OM","POV_SE",0.000000,0.000000,1,1,0.000000,0.000000,4,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1536,1,269.828791,263.499032,4,0.000000,,,,
1,"OM","COM_GP",1.000000,0.000000,23,1,0.000000,0.000000,5,0.000000,,,,
1,"OM","COM_SP",1.000000,0.000000,23,1,0.000000,0.000000,6,0.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,356,1,0.000000,0.000000,7,0.000000,,,,
1,"SY","POV_GP",7.000000,0.000000,392,1,,745.201530,,27.030729,,,,
1,"SY","POV_RE",6.000000,0.000000,372,1,,597.838342,,18.212770,,,,
1,"SY","POV_SE",1.000000,0.000000,116,1,,125.687768,,2.505457,,,,
1,"SY","POV_SB",5.000000,0.000000,3840,1,,661.101932,,0.000000,,,,
1,"OM","POV_GP",1.000000,0.000000,60,1,,137.973482,,38.986741,,,,
1,"OM","POV_RE",2.000000,0.000000,158,1,,152.103384,,0.000000,,,,
1,"OM","POV_SE",0.000000,0.000000,1,1,,0.000000,,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1536,1,,263.499032,,0.000000,,,,
1,"OM","COM_GP",1.000000,0.000000,23,1,,0.000000,,0.000000,,,,
1,"OM","COM_SP",1.000000,0.000000,23,1,,0.000000,,0.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,356,1,,0.000000,,0.000000,,,,
1,"SY","POV_GP",7.000000,0.000000,392,2,753.175011,747.859357,1,27.234134,,,,
1,"SY","POV_RE",6.000000,0.000000,372,2,448.393618,548.023434,1,14.195438,,,,
1,"SY","POV_SE",1.000000,0.000000,116,2,125.687768,125.687768,2,2.505457,,,,
1,"SY","POV_SB",5.000000,0.000000,3840,2,650.552260,657.585374,3,0.000000,,,,
1,"OM","POV_GP",1.000000,0.000000,60,2,130.000000,135.315655,4,37.657827,,,,
1,"OM","POV_RE",2.000000,0.000000,158,2,301.548108,201.918292,4,8.338916,,,,
1,"OM","POV_SE",0.000000,0.000000,1,2,0.000000,0.000000,5,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1536,2,274.048704,267.015589,6,0.000000,,,,
1,"OM","COM_GP",1.000000,0.000000,23,2,0.000000,0.000000,7,0.000000,,,,
1,"OM","COM_SP",1.000000,0.000000,23,2,0.000000,0.000000,8,0.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,356,2,0.000000,0.000000,9,0.000000,,,,
