1,"SY","POV_GP",7.000000,5.500000,508,0,1113.709817,1113.709817,0,35.770265,,,,
1,"SY","POV_RE",3.500000,3.000000,266,0,373.611275,373.611275,0,12.215963,,,,
1,"SY","POV_SE",0.500000,0.000000,73,0,62.506062,62.506062,0,0.000000,,,,
1,"SY","POV_SB",4.000000,0.000000,2460,0,882.100422,882.100422,0,0.000000,,,,
1,"OM","POV_GP",2.000000,0.000000,120,0,361.984085,361.984085,0,60.496021,,,,
1,"OM","POV_RE",1.000000,0.000000,69,0,126.805637,126.805637,0,25.132886,,,,
1,"OM","POV_SE",0.000000,0.000000,1,0,0.000000,0.000000,0,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1230,0,573.180771,573.180771,0,0.000000,,,,
1,"OM","COM_GP",1.000000,0.000000,19,0,0.000000,0.000000,0,30.000000,,,,
1,"OM","COM_SP",1.000000,0.000000,21,0,0.000000,0.000000,0,30.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,200,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","POV_GP",2.000000,1.500000,144,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","POV_RE",2.500000,1.500000,185,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","POV_SE",0.500000,0.000000,73,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","POV_SB",3.000000,0.000000,1845,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","COM_GP",1.000000,0.000000,19,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","COM_SP",1.000000,0.000000,21,0,0.000000,0.000000,0,0.000000,,,,
1,"OME","COM_SB",4.000000,0.000000,200,0,0.000000,0.000000,0,0.000000,,,,
1,"SY","POV_GP",7.000000,5.500000,508,0,,1113.709817,,35.770265,,,,
1,"SY","POV_RE",3.500000,0.500000,246,0,,373.611275,,15.655146,,,,
1,"SY","POV_SE",0.500000,0.000000,73,0,,62.506062,,0.000000,,,,
1,"SY","POV_SB",4.000000,0.000000,2460,0,,882.100422,,0.000000,,,,
1,"OM","POV_GP",2.500000,0.000000,150,0,,361.984085,,42.396817,,,,
1,"OM","POV_RE",1.500000,0.000000,104,0,,126.805637,,6.755257,,,,
1,"OM","POV_SE",0.000000,0.000000,1,0,,0.000000,,9999.000000,,,,
1,"OM","POV_SB",2.000000,0.000000,1230,0,,573.180771,,0.000000,,,,
1,"OM","COM_GP",0.500000,0.000000,10,0,,0.000000,,30.000000,,,,
1,"OM","COM_SP",0.500000,0.000000,11,0,,0.000000,,30.000000,,,,
1,"OM","COM_SB",4.000000,0.000000,200,0,,0.000000,,0.000000,,,,
1,"OME","POV_GP",1.000000,0.000000,60,0,,0.000000,,0.000000,,,,
1,"OME","POV_RE",1.000000,0.000000,69,0,,0.000000,,0.000000,,,,
1,"OME","POV_SE",0.500000,0.000000,73,0,,0.000000,,0.000000,,,,
1,"OME","POV_SB",3.000000,0.000000,1845,0,,0.000000,,0.000000,,,,
